DIFF_FROM_NEIGHBOR_AVE_LIST_PRICE,HOA_FEES,YRS_SINCE_REMOD,AGE_OF_HOME,PROPERTY_TYPE_Condo/Co-op,PROPERTY_TYPE_Multi-Family (2-4 Unit),BTH_STYLE_M,KITCH_STYLE_M,trend
-509321.586419753,448.0,3.0,67.0,1,0,1,1,53.44233391370959
1434655.9038031318,186.0,4.0,159.0,0,0,0,1,53.74985170016183
-271344.096196868,504.0,10.0,139.0,1,0,1,0,53.73336218674199
-691344.096196868,441.0,34.0,99.0,1,0,1,1,53.54438576992164
314655.903803132,248.0,31.0,109.0,1,0,1,0,53.82884980492944
-213946.4683301344,250.0,33.0,120.0,0,0,1,1,53.44233391370959
106053.53166986561,306.0,3.0,3.0,1,0,1,1,53.74985170016183
-403946.46833013435,85.0,4.0,129.0,1,0,1,1,53.74985170016183
-367946.46833013435,140.0,6.0,159.0,1,0,0,1,53.74985170016183
-343946.4683301344,150.0,39.0,120.0,1,0,1,1,53.54438576992164
-421.3673469386995,1204.0,47.0,47.0,1,0,0,0,53.54438576992164
-36752.2868686869,0.0,9.0,69.0,0,0,1,1,53.44233391370959
-365852.28686868685,250.0,59.0,59.0,1,0,0,0,53.658885394781244
-126752.28686868688,0.0,3.0,79.0,0,0,0,1,53.54438576992164
14147.713131313096,0.0,100.0,100.0,0,1,0,0,53.82884980492944
-126752.28686868688,0.0,6.0,62.0,0,0,1,1,53.84929272353954
14147.713131313096,0.0,3.0,94.0,0,0,1,1,53.44233391370959
-386752.28686868685,303.0,59.0,59.0,1,0,0,0,53.44233391370959
-43946.46833013441,0.0,2.0,149.0,0,1,1,1,53.84929272353954
-314586.6813186813,163.0,39.0,119.0,1,0,0,0,53.54438576992164
-649321.5864197529,322.0,34.0,120.0,1,0,0,1,53.658885394781244
1741678.413580247,0.0,8.0,179.0,0,0,0,0,53.658885394781244
-468321.586419753,434.0,16.0,120.0,1,0,0,1,53.82884980492944
-738116.4602272727,799.0,14.0,30.0,1,0,0,1,52.82029713961896
235175.89222373802,0.0,2.0,89.0,0,0,1,1,53.73336218674199
-249626.27184466022,0.0,69.0,69.0,0,0,0,0,53.44233391370959
-246421.3673469387,973.0,17.0,120.0,1,0,1,1,53.84929272353954
386413.31868131866,973.0,17.0,120.0,1,0,1,1,53.44233391370959
-223626.27184466022,0.0,28.0,28.0,0,0,1,1,53.44233391370959
256053.5316698656,0.0,11.0,205.0,0,0,1,0,53.73336218674199
-382946.46833013435,170.0,15.0,119.0,1,0,1,1,53.74985170016183
149272.54054054053,0.0,109.0,109.0,0,1,0,0,53.658885394781244
-214824.10777626198,253.0,29.0,109.0,1,0,0,1,53.44233391370959
-44824.10777626198,0.0,2.0,61.0,0,0,1,1,53.44233391370959
-152629.161971831,0.0,109.0,109.0,0,0,0,0,53.73336218674199
-85712.03658536589,175.0,14.0,92.0,1,0,0,1,53.84929272353954
-342629.161971831,300.0,59.0,59.0,1,0,0,0,53.658885394781244
-135712.0365853659,157.0,16.0,99.0,1,0,1,1,53.658885394781244
-35712.03658536589,0.0,99.0,99.0,0,1,0,0,53.44233391370959
146470.838028169,300.0,3.0,3.0,1,0,1,0,53.17250077097781
-87529.161971831,0.0,87.0,87.0,0,1,0,0,53.74985170016183
-56415.37179487183,0.0,53.0,53.0,0,0,0,0,53.82884980492944
-84712.03658536589,266.0,15.0,114.0,1,0,1,1,53.658885394781244
487470.838028169,0.0,3.0,119.0,0,0,1,1,53.54438576992164
-49626.271844660216,0.0,49.0,74.0,0,1,0,0,53.54438576992164
-63626.27184466022,0.0,74.0,74.0,0,1,0,0,53.44233391370959
11273.728155339775,0.0,36.0,69.0,0,1,0,0,53.82884980492944
-128726.27184466025,0.0,69.0,69.0,0,0,1,0,53.82884980492944
-293626.2718446602,210.0,36.0,49.0,1,0,1,1,53.84929272353954
-127415.3717948718,300.0,14.0,14.0,1,0,1,1,53.44233391370959
-132629.161971831,190.0,13.0,119.0,1,0,1,1,53.74985170016183
-61415.37179487183,150.0,16.0,114.0,1,0,1,1,53.658885394781244
-29626.271844660223,0.0,3.0,89.0,0,0,1,1,53.84929272353954
-13529.161971830996,0.0,120.0,120.0,0,1,0,1,53.44233391370959
-13529.161971830996,0.0,120.0,120.0,0,1,0,1,53.44233391370959
-98726.27184466024,0.0,3.0,58.0,0,0,1,1,53.44233391370959
2470.838028169004,0.0,2.0,114.0,0,1,1,1,53.658885394781244
-133529.161971831,350.0,15.0,15.0,1,0,1,1,53.17250077097781
60287.96341463411,0.0,3.0,94.0,0,1,0,0,53.84929272353954
-262629.161971831,225.0,34.0,109.0,1,0,1,0,53.74985170016183
-13529.161971830996,0.0,2.0,114.0,0,1,1,1,53.54438576992164
-363529.161971831,301.0,15.0,109.0,1,0,0,0,53.73336218674199
-127415.3717948718,0.0,3.0,114.0,0,0,0,1,53.54438576992164
37469.83802816901,220.0,7.0,7.0,0,0,1,1,53.17250077097781
-37603.59233449482,0.0,5.0,94.0,0,0,1,1,53.74985170016183
337496.4076655052,0.0,16.0,94.0,0,1,1,0,53.82884980492944
131296.4076655052,433.0,13.0,13.0,0,0,1,1,53.54438576992164
-47503.59233449482,0.0,94.0,94.0,0,0,0,0,53.74985170016183
-137629.161971831,0.0,67.0,67.0,0,1,0,0,53.82884980492944
-162629.161971831,0.0,4.0,109.0,0,1,1,1,53.54438576992164
-282946.4683301344,273.0,34.0,149.0,1,0,1,1,53.44233391370959
-3946.468330134405,225.0,13.0,71.0,1,0,1,1,53.658885394781244
-93946.46833013439,250.0,24.0,99.0,0,0,1,1,53.658885394781244
-143946.4683301344,142.0,5.0,159.0,1,0,1,1,53.73336218674199
-293946.4683301344,188.0,36.0,114.0,1,0,1,1,53.54438576992164
109578.63265306133,854.0,27.0,27.0,1,0,1,1,53.54438576992164
-526421.3673469387,390.0,119.0,119.0,1,0,1,1,53.82884980492944
-450421.3673469387,412.0,219.0,219.0,1,0,0,0,53.73336218674199
3247.713131313096,0.0,3.0,73.0,0,1,0,0,53.17250077097781
-298412.41870824056,250.0,11.0,11.0,1,0,1,1,53.44233391370959
-83529.161971831,0.0,99.0,99.0,0,1,0,0,53.658885394781244
36470.83802816901,0.0,8.0,114.0,0,1,0,1,53.73336218674199
37370.83802816901,0.0,114.0,114.0,0,1,0,0,53.73336218674199
-302629.161971831,0.0,28.0,28.0,0,0,1,1,53.74985170016183
-322629.161971831,293.0,31.0,31.0,0,0,0,0,53.82884980492944
1063578.6326530613,1367.0,39.0,189.0,1,0,1,0,53.54438576992164
-175421.3673469387,560.0,38.0,119.0,1,0,1,1,53.74985170016183
36470.83802816901,0.0,109.0,109.0,0,1,0,1,53.74985170016183
-69827.45945945947,0.0,3.0,119.0,0,0,1,1,53.44233391370959
-99626.27184466024,0.0,104.0,104.0,0,0,0,0,53.74985170016183
-263529.161971831,510.0,37.0,145.0,1,0,0,0,53.658885394781244
-41451.97999999998,0.0,139.0,139.0,0,1,0,0,53.73336218674199
-177639.04823151126,0.0,3.0,35.0,0,0,1,1,53.82884980492944
-10539.04823151126,394.0,3.0,3.0,1,0,1,1,53.44233391370959
-52539.04823151126,256.0,3.0,3.0,1,0,1,1,53.44233391370959
99578.63265306133,1406.0,2.0,13.0,1,0,1,1,53.54438576992164
524578.6326530613,1650.0,5.0,13.0,1,0,1,1,53.17250077097781
-400421.3673469387,863.0,47.0,47.0,1,0,1,1,53.74985170016183
13247.713131313096,0.0,4.0,90.0,0,0,1,1,53.54438576992164
-152639.04823151126,225.0,21.0,89.0,1,0,0,1,53.44233391370959
-292539.04823151126,300.0,4.0,109.0,1,0,1,1,53.44233391370959
-12539.04823151126,0.0,99.0,99.0,0,0,0,0,53.45752870357929
-27639.04823151126,0.0,11.0,129.0,0,0,1,1,53.82884980492944
172396.4076655052,0.0,94.0,94.0,0,1,0,0,53.44233391370959
11496.40766550519,0.0,59.0,59.0,0,0,0,0,53.44233391370959
-294503.5923344948,310.0,46.0,46.0,1,0,0,1,53.82884980492944
427861.9705882353,0.0,21.0,109.0,0,0,0,1,53.44233391370959
-12529.161971830996,0.0,134.0,134.0,0,0,0,1,53.82884980492944
336470.838028169,0.0,129.0,129.0,0,1,1,1,53.82884980492944
-57529.161971830996,0.0,35.0,114.0,0,1,0,0,53.44233391370959
41460.95176848873,0.0,9.0,119.0,0,1,1,1,53.73336218674199
97247.64406779665,230.0,144.0,144.0,1,0,1,1,53.73336218674199
36470.83802816901,0.0,49.0,119.0,0,1,0,0,53.54438576992164
-63529.161971830996,0.0,19.0,19.0,0,1,0,0,53.84929272353954
286470.838028169,0.0,3.0,114.0,0,1,1,1,53.658885394781244
-81415.37179487181,150.0,16.0,99.0,1,0,1,1,53.74985170016183
-136615.3717948718,210.0,19.0,119.0,1,0,0,0,53.54438576992164
-233529.16197183105,196.0,14.0,114.0,1,0,1,1,53.658885394781244
-328503.5923344948,359.0,34.0,94.0,1,0,1,1,53.82884980492944
62470.838028169004,0.0,26.0,114.0,0,1,1,1,53.54438576992164
-307415.3717948718,315.0,54.0,54.0,1,0,0,0,53.84929272353954
-88252.35593220335,185.0,109.0,109.0,1,0,1,1,53.82884980492944
-238752.35593220327,145.0,16.0,119.0,1,0,1,1,53.54438576992164
-128752.35593220335,130.0,33.0,33.0,0,0,0,0,53.44233391370959
-307539.04823151126,338.0,14.0,15.0,1,0,1,1,53.658885394781244
79653.51424050634,200.0,14.0,114.0,1,0,1,1,53.658885394781244
-140346.48575949366,249.0,13.0,13.0,1,0,1,1,53.74985170016183
-340346.4857594937,175.0,15.0,114.0,1,0,1,1,53.54438576992164
-299446.4857594937,223.0,13.0,13.0,1,0,1,1,53.82884980492944
-288503.5923344948,363.0,57.0,57.0,1,0,0,0,53.658885394781244
-48503.59233449482,0.0,14.0,67.0,0,0,1,1,53.44233391370959
485175.89222373796,0.0,7.0,59.0,0,0,1,1,53.84929272353954
585175.892223738,0.0,4.0,51.0,0,0,1,1,53.658885394781244
436175.89222373796,0.0,2.0,59.0,0,0,1,0,53.658885394781244
-63825.107776261975,0.0,2.0,64.0,0,0,1,1,53.82884980492944
84147.7131313131,0.0,39.0,89.0,0,1,0,0,53.658885394781244
73247.7131313131,0.0,114.0,114.0,0,0,0,1,53.54438576992164
-135852.2868686869,439.0,32.0,32.0,1,0,0,0,53.44233391370959
-10752.286868686904,0.0,99.0,99.0,0,0,1,1,53.44233391370959
74147.7131313131,0.0,11.0,79.0,0,0,1,1,53.54438576992164
-124412.41870824054,175.0,13.0,109.0,1,0,1,1,53.84929272353954
271587.58129175944,0.0,7.0,10.0,0,0,1,1,53.82884980492944
-44412.418708240555,190.0,14.0,120.0,1,0,1,1,53.44233391370959
-54412.418708240555,180.0,3.0,119.0,1,0,1,1,53.54438576992164
-34412.418708240555,0.0,14.0,65.0,0,0,1,1,53.54438576992164
245587.58129175944,182.0,3.0,3.0,0,0,1,1,53.74985170016183
225587.58129175944,182.0,3.0,3.0,0,0,1,1,53.658885394781244
-124412.41870824054,250.0,18.0,99.0,1,0,0,0,53.44233391370959
-223412.41870824056,175.0,13.0,114.0,1,0,1,1,53.73336218674199
-138412.41870824056,220.0,15.0,109.0,1,0,0,0,53.54438576992164
26487.581291759445,0.0,23.0,50.0,0,0,0,0,53.84929272353954
-24412.418708240555,160.0,5.0,135.0,1,0,1,1,53.44233391370959
-260109.9384615384,350.0,38.0,89.0,1,0,1,1,53.44233391370959
36470.83802816901,0.0,114.0,114.0,0,1,0,0,53.17250077097781
-576421.3673469387,192.0,36.0,119.0,1,0,1,1,53.45752870357929
-163529.161971831,219.0,18.0,114.0,1,0,0,0,53.44233391370959
-210405.73777173905,148.0,2.0,129.0,1,0,1,1,53.54438576992164
-102539.04823151127,270.0,2.0,3.0,1,0,1,1,53.84929272353954
-107415.3717948718,200.0,13.0,114.0,1,0,1,1,53.82884980492944
-113529.161971831,0.0,5.0,94.0,0,0,1,1,53.44233391370959
511175.89222373796,0.0,119.0,119.0,0,1,0,0,52.82029713961896
-189824.10777626198,150.0,11.0,114.0,1,0,1,1,52.12104274268022
55175.89222373802,200.0,3.0,3.0,1,0,1,1,52.82029713961896
-188824.10777626198,202.0,11.0,106.0,1,0,1,1,52.502177730649684
35175.89222373802,200.0,3.0,3.0,1,0,1,1,52.82029713961896
102584.6282051282,210.0,11.0,11.0,1,0,1,1,53.44233391370959
87470.838028169,0.0,114.0,114.0,0,1,1,1,53.54438576992164
139655.90380313198,400.0,30.0,109.0,1,0,1,1,53.84929272353954
-203046.4683301344,133.0,31.0,134.0,1,0,1,1,52.502177730649684
-413046.46833013435,210.0,34.0,149.0,1,0,1,1,52.82029713961896
-11344.096196867993,775.0,2.0,130.0,1,0,1,1,52.82029713961896
257053.5316698656,0.0,4.0,161.0,0,0,0,0,53.82884980492944
-113046.46833013439,225.0,15.0,144.0,1,0,1,1,53.17250077097781
136470.838028169,291.0,11.0,11.0,0,0,1,1,52.12104274268022
32053.531669865595,0.0,119.0,119.0,0,1,0,0,52.502177730649684
-410405.73777173896,173.0,33.0,154.0,1,0,0,0,53.44233391370959
-61405.737771739026,167.0,9.0,154.0,1,0,1,1,52.82029713961896
-243046.4683301344,176.0,25.0,120.0,1,0,0,0,53.82884980492944
-119727.45945945947,0.0,3.0,99.0,0,1,1,1,53.54438576992164
1586678.413580247,1001.0,3.0,149.0,1,0,1,1,52.502177730649684
-204824.10777626198,498.0,13.0,93.0,1,0,1,1,53.82884980492944
-560405.737771739,152.0,18.0,129.0,1,0,0,1,53.54438576992164
186195.0,512.0,14.0,13.0,1,0,1,1,53.658885394781244
-64824.107776261975,0.0,219.0,219.0,0,0,0,0,53.84929272353954
-676421.3673469387,285.0,119.0,119.0,1,0,1,1,53.74985170016183
1323578.6326530613,1607.0,27.0,27.0,1,0,1,0,53.658885394781244
34995.0,556.0,32.0,92.0,1,0,0,0,52.502177730649684
12460.95176848874,350.0,2.0,3.0,1,0,1,1,53.73336218674199
-675521.3673469387,502.0,89.0,89.0,1,0,0,0,53.82884980492944
-101752.28686868688,182.0,5.0,144.0,1,0,1,1,53.658885394781244
-156752.2868686869,0.0,10.0,99.0,0,0,1,1,53.44233391370959
-265753.2868686869,100.0,19.0,139.0,1,0,0,0,53.84929272353954
-85009.9384615384,300.0,33.0,33.0,0,0,1,1,53.44233391370959
76487.58129175943,0.0,99.0,99.0,0,0,1,0,53.44233391370959
-185852.2868686869,0.0,2.0,79.0,0,0,1,1,53.82884980492944
16587.581291759445,214.0,16.0,99.0,1,0,1,1,53.658885394781244
-153512.41870824056,150.0,38.0,99.0,1,0,1,1,53.84929272353954
-353412.41870824056,361.0,39.0,55.0,1,0,0,0,53.73336218674199
76487.58129175943,0.0,89.0,89.0,0,0,0,0,53.84929272353954
-94412.41870824057,0.0,54.0,54.0,0,0,0,0,53.44233391370959
-103912.41870824057,0.0,6.0,60.0,0,0,1,1,53.44233391370959
-124412.41870824054,0.0,79.0,79.0,0,0,0,0,53.82884980492944
-94412.41870824057,0.0,4.0,77.0,0,0,1,1,53.84929272353954
-170346.48575949366,200.0,18.0,129.0,1,0,1,1,53.44233391370959
-56752.2868686869,175.0,2.0,99.0,1,0,1,1,53.17250077097781
-200346.48575949366,134.0,10.0,114.0,1,0,1,1,53.73336218674199
61496.407665505176,360.0,11.0,11.0,1,0,1,0,53.74985170016183
280172.54054054053,100.0,3.0,3.0,0,0,1,1,53.44233391370959
-99827.45945945947,0.0,39.0,64.0,0,0,0,0,53.82884980492944
81496.40766550519,0.0,12.0,59.0,0,0,1,1,53.658885394781244
-187503.5923344948,623.0,3.0,92.0,1,0,1,1,53.54438576992164
-262503.5923344948,451.0,41.0,92.0,1,0,0,0,53.82884980492944
-166252.2868686869,0.0,59.0,59.0,0,0,0,0,53.73336218674199
-188764.7543859649,465.0,237.0,237.0,1,0,0,0,53.84929272353954
1285594.262228261,2052.0,3.0,16.0,1,0,1,1,53.44233391370959
1390594.262228261,2245.0,16.0,16.0,1,0,1,1,53.82884980492944
-250346.48575949372,0.0,13.0,114.0,1,0,1,1,53.82884980492944
-244346.48575949372,180.0,10.0,10.0,1,0,1,1,53.54438576992164
-308853.1846153845,525.0,37.0,108.0,1,0,1,1,53.44233391370959
-283046.4683301344,125.0,17.0,139.0,0,0,1,1,53.82884980492944
-91238.02941176473,0.0,3.0,60.0,0,0,1,1,53.84929272353954
-246138.0294117647,0.0,3.0,69.0,1,0,1,1,53.44233391370959
66487.58129175943,0.0,19.0,109.0,0,0,0,0,53.82884980492944
-149626.27184466022,150.0,3.0,3.0,1,0,1,1,53.73336218674199
-149626.27184466022,150.0,3.0,3.0,1,0,1,1,53.73336218674199
62470.838028169004,0.0,15.0,89.0,0,0,1,1,53.658885394781244
-192530.16197183105,140.0,12.0,89.0,1,0,1,1,53.658885394781244
113247.71313131312,0.0,119.0,119.0,0,1,0,0,53.54438576992164
209247.7131313131,0.0,3.0,3.0,0,0,0,0,53.44233391370959
-147603.5923344948,208.0,99.0,99.0,1,0,0,1,53.82884980492944
182396.4076655052,0.0,8.0,109.0,0,0,1,1,53.54438576992164
-100727.45945945947,188.0,12.0,12.0,0,0,1,1,53.658885394781244
-161551.97999999998,150.0,12.0,89.0,1,0,1,1,53.44233391370959
-120346.48575949365,212.0,31.0,31.0,0,0,0,1,53.73336218674199
80553.51424050634,347.0,9.0,89.0,1,0,1,1,53.44233391370959
-330405.73777173896,397.0,16.0,16.0,1,0,0,0,53.54438576992164
9272.540540540533,0.0,84.0,84.0,0,0,1,1,53.17250077097781
29653.514240506338,175.0,19.0,119.0,1,0,1,1,53.84929272353954
-270346.4857594937,170.0,3.0,3.0,1,0,1,1,53.82884980492944
-124727.45945945947,0.0,79.0,79.0,0,0,0,0,53.74985170016183
430653.5142405064,0.0,15.0,15.0,0,0,1,0,53.82884980492944
-344446.4857594937,150.0,16.0,129.0,1,0,0,1,53.658885394781244
75587.58129175943,0.0,18.0,122.0,0,1,0,0,53.74985170016183
-124412.41870824054,135.0,10.0,97.0,1,0,1,1,53.44233391370959
59653.51424050634,0.0,10.0,129.0,0,0,0,0,53.44233391370959
-460405.73777173896,274.0,16.0,14.0,0,0,1,1,53.82884980492944
-190346.48575949366,135.0,19.0,19.0,1,0,1,1,53.44233391370959
-170346.48575949366,265.0,12.0,129.0,1,0,0,1,53.658885394781244
110553.51424050632,150.0,129.0,129.0,1,0,1,1,53.44233391370959
-270346.4857594937,175.0,129.0,129.0,1,0,0,1,53.45752870357929
-9727.459459459467,0.0,122.0,122.0,0,1,0,0,53.44233391370959
10271.540540540533,0.0,4.0,89.0,0,0,1,1,53.44233391370959
96587.58129175943,0.0,114.0,114.0,0,1,0,0,53.54438576992164
-151451.97999999998,0.0,14.0,119.0,0,0,0,0,53.44233391370959
-74827.45945945947,0.0,69.0,69.0,0,0,0,1,53.54438576992164
55587.581291759445,0.0,28.0,122.0,0,1,0,0,53.82884980492944
-23512.418708240555,0.0,4.0,64.0,0,0,1,1,53.45752870357929
125587.58129175946,175.0,3.0,95.0,1,0,1,1,53.82884980492944
-20346.485759493666,177.0,10.0,10.0,1,0,1,1,53.17250077097781
-219446.48575949366,148.0,18.0,119.0,1,0,0,1,53.74985170016183
-118726.27184466025,0.0,13.0,109.0,0,0,0,0,53.74985170016183
-156752.2868686869,0.0,89.0,89.0,0,0,1,1,53.82884980492944
-175852.2868686869,0.0,9.0,60.0,0,0,1,1,53.84929272353954
-467603.59233449475,159.0,32.0,89.0,1,0,0,0,53.658885394781244
-262503.5923344948,378.0,55.0,55.0,1,0,0,0,53.658885394781244
211496.4076655052,0.0,2.0,117.0,0,1,1,1,53.54438576992164
112370.838028169,0.0,2.0,114.0,0,1,1,1,53.74985170016183
-422853.18461538455,475.0,13.0,13.0,1,0,1,1,53.54438576992164
-48871.76033057855,120.0,13.0,114.0,1,0,0,1,52.82029713961896
-168871.76033057855,347.0,8.0,8.0,1,0,1,1,52.502177730649684
-27529.161971831,229.0,5.0,5.0,1,0,1,1,52.82029713961896
-205344.09619686802,617.0,45.0,94.0,1,0,0,0,53.84929272353954
-49626.271844660216,0.0,18.0,89.0,0,0,0,0,53.658885394781244
-149626.27184466022,0.0,69.0,69.0,0,0,0,0,52.502177730649684
426470.838028169,0.0,18.0,23.0,0,0,0,1,53.658885394781244
151273.72815533978,0.0,114.0,114.0,0,1,0,0,53.74985170016183
-160405.73777173902,230.0,13.0,129.0,1,0,1,1,52.502177730649684
-450405.73777173896,198.0,19.0,120.0,1,0,1,1,52.502177730649684
71460.95176848874,0.0,16.0,119.0,0,1,1,1,53.658885394781244
146587.58129175944,0.0,99.0,99.0,0,1,0,0,53.84929272353954
86053.5316698656,0.0,15.0,44.0,0,0,1,1,53.17250077097781
-273946.4683301344,225.0,32.0,149.0,1,0,0,1,53.82884980492944
106053.53166986561,300.0,16.0,184.0,1,0,1,0,53.82884980492944
156053.5316698656,294.0,12.0,144.0,1,0,0,1,53.658885394781244
-307539.04823151126,411.0,14.0,15.0,1,0,1,1,53.44233391370959
-183924.10777626198,208.0,114.0,114.0,1,0,1,1,53.82884980492944
-263924.107776262,250.0,34.0,119.0,1,0,0,0,53.84929272353954
36075.89222373802,314.0,13.0,13.0,1,0,1,1,53.44233391370959
-154824.10777626198,150.0,14.0,114.0,1,0,1,1,53.54438576992164
-114824.10777626195,280.0,39.0,124.0,1,0,0,0,53.658885394781244
-164727.45945945947,334.0,14.0,147.0,0,0,0,0,53.54438576992164
-727.4594594594673,0.0,129.0,129.0,0,0,0,0,53.54438576992164
179272.5405405405,0.0,4.0,119.0,0,1,1,1,53.54438576992164
70272.54054054053,0.0,17.0,99.0,0,0,1,1,53.54438576992164
111175.89222373805,315.0,8.0,96.0,1,0,1,1,53.54438576992164
-13824.107776261984,0.0,20.0,119.0,0,1,1,1,53.44233391370959
-64824.107776261975,200.0,17.0,120.0,1,0,0,1,53.54438576992164
-194824.10777626198,171.0,11.0,104.0,1,0,1,1,53.44233391370959
-124824.10777626195,175.0,95.0,95.0,1,0,1,1,53.44233391370959
-64824.107776261975,240.0,3.0,119.0,1,0,1,1,53.84929272353954
175587.58129175944,0.0,114.0,114.0,0,1,0,0,53.658885394781244
-74412.41870824057,186.0,6.0,109.0,1,0,1,1,53.82884980492944
522460.9517684889,0.0,3.0,119.0,0,1,1,1,53.73336218674199
41460.95176848873,381.0,3.0,3.0,1,0,1,1,53.45752870357929
-257852.35593220327,116.0,15.0,119.0,1,0,0,1,53.44233391370959
161460.95176848874,250.0,109.0,109.0,1,0,1,1,53.82884980492944
37460.95176848873,0.0,9.0,109.0,0,1,1,1,53.45752870357929
21460.95176848874,260.0,109.0,109.0,1,0,1,1,53.84929272353954
-313946.4683301344,182.0,36.0,99.0,1,0,0,1,53.82884980492944
22147.64406779665,159.0,2.0,3.0,1,0,1,1,53.73336218674199
97247.64406779665,221.0,6.0,120.0,0,0,1,0,53.44233391370959
-18539.04823151126,0.0,109.0,109.0,0,1,0,0,53.17250077097781
-77639.04823151126,0.0,3.0,107.0,0,0,1,1,53.44233391370959
-302752.3559322033,248.0,30.0,109.0,1,0,1,0,53.82884980492944
-114824.10777626195,250.0,14.0,119.0,1,0,1,1,53.45752870357929
435175.89222373796,330.0,4.0,123.0,0,0,1,1,53.82884980492944
-396155.1077762621,744.0,13.0,93.0,1,0,0,0,53.82884980492944
-114805.0,499.0,17.0,132.0,1,0,1,1,53.54438576992164
-308805.0,356.0,13.0,13.0,1,0,0,0,52.82029713961896
971195.0,1175.0,3.0,3.0,1,0,1,0,51.725453886390845
736195.0,460.0,3.0,109.0,1,0,1,1,52.82029713961896
361195.0,211.0,31.0,119.0,0,0,1,1,52.12104274268022
85175.89222373803,0.0,14.0,62.0,0,0,0,1,53.82884980492944
-248824.10777626198,250.0,12.0,119.0,1,0,1,1,52.82029713961896
-30727.459459459467,0.0,65.0,65.0,0,0,1,1,53.54438576992164
-316421.3673469387,399.0,2.0,32.0,1,0,1,1,51.725453886390845
-376421.3673469387,477.0,32.0,32.0,1,0,1,1,53.84929272353954
1523578.6326530613,1521.0,27.0,27.0,1,0,0,0,53.73336218674199
-174827.45945945947,160.0,14.0,114.0,1,0,1,1,53.74985170016183
422246.6440677967,0.0,2.0,119.0,0,1,1,1,52.82029713961896
-550421.3673469387,593.0,13.0,13.0,1,0,1,1,53.17250077097781
-610344.096196868,316.0,40.0,129.0,1,0,0,1,53.82884980492944
286175.892223738,165.0,3.0,3.0,0,0,1,1,53.82884980492944
-78824.10777626197,175.0,2.0,132.0,1,0,1,1,53.84929272353954
-64824.107776261975,210.0,9.0,150.0,1,0,1,1,53.44233391370959
107548.02000000002,0.0,3.0,3.0,0,0,1,1,53.74985170016183
-98824.10777626195,164.0,7.0,99.0,1,0,1,1,53.54438576992164
-264824.107776262,485.0,37.0,99.0,1,0,0,1,53.54438576992164
-264824.107776262,180.0,20.0,119.0,1,0,1,1,53.82884980492944
35175.89222373802,200.0,119.0,119.0,1,0,1,1,53.45752870357929
36075.89222373802,0.0,65.0,65.0,0,0,0,1,53.82884980492944
-173824.10777626198,210.0,14.0,114.0,1,0,0,1,53.82884980492944
-244824.10777626198,206.0,18.0,114.0,1,0,0,0,53.84929272353954
-214824.10777626198,130.0,114.0,114.0,1,0,1,1,53.82884980492944
35175.89222373802,214.0,9.0,109.0,1,0,1,1,53.658885394781244
112584.6282051282,196.0,4.0,3.0,1,0,1,1,53.82884980492944
162584.6282051282,240.0,4.0,3.0,1,0,1,1,53.44233391370959
-197415.3717948718,354.0,14.0,51.0,1,0,1,1,53.54438576992164
-298871.7603305785,139.0,32.0,119.0,1,0,0,0,53.44233391370959
-233824.10777626198,110.0,9.0,109.0,1,0,1,1,53.44233391370959
297360.95176848874,0.0,119.0,119.0,0,1,0,1,52.502177730649684
-118539.04823151125,130.0,13.0,109.0,1,0,1,1,52.502177730649684
-57539.04823151126,350.0,2.0,3.0,1,0,1,1,53.84929272353954
-42539.04823151127,350.0,2.0,3.0,1,0,1,1,53.73336218674199
-42539.04823151127,350.0,3.0,3.0,1,0,1,1,53.45752870357929
211460.95176848874,0.0,20.0,123.0,0,1,0,0,53.17250077097781
-610344.096196868,273.0,36.0,133.0,1,0,0,0,53.17250077097781
-210344.09619686802,765.0,45.0,138.0,1,0,1,1,53.82884980492944
-127639.04823151125,250.0,2.0,3.0,1,0,1,1,52.82029713961896
-294824.107776262,250.0,17.0,114.0,1,0,1,1,53.73336218674199
235175.89222373802,0.0,9.0,139.0,0,1,1,1,53.82884980492944
-440405.73777173896,273.0,34.0,119.0,1,0,1,1,53.84929272353954
536983.5397727273,1526.0,6.0,6.0,1,0,0,0,53.658885394781244
-488141.4602272727,817.0,3.0,51.0,1,0,1,1,53.658885394781244
-14824.107776261984,506.0,13.0,13.0,1,0,1,1,53.82884980492944
-376421.3673469387,599.0,46.0,169.0,1,0,0,1,52.12104274268022
-476421.3673469387,622.0,50.0,50.0,1,0,0,0,52.502177730649684
99578.63265306133,1125.0,23.0,47.0,1,0,1,1,53.74985170016183
-400421.3673469387,856.0,4.0,49.0,1,0,1,1,52.82029713961896
789655.903803132,624.0,40.0,152.0,1,0,1,0,52.502177730649684
-761344.096196868,147.0,40.0,134.0,1,0,0,0,53.658885394781244
-114824.10777626195,185.0,95.0,95.0,1,0,1,1,53.44233391370959
102470.838028169,0.0,2.0,119.0,0,1,1,0,53.658885394781244
-130109.9384615384,167.0,2.0,114.0,1,0,1,1,52.82029713961896
-156752.2868686869,187.0,14.0,92.0,1,0,1,1,53.17250077097781
222495.4076655052,0.0,14.0,104.0,0,1,0,0,53.658885394781244
